sys.exec.out.time {s},time {s},altitude {m},latitude {r},longitude {r},seat_accel_x {m/s2},seat_accel_y {m/s2},seat_accel_z {m/s2}
28.2,28.21,2645.850852,0.4985591743,-1.406261268,-0.5439860061,0.3863557899,-0.4454264343
28.3,28.31,2644.104368,0.4985593801,-1.406261011,-0.5541794654,0.3847557761,-0.4539172197
28.4,28.41,2642.265727,0.4985595862,-1.406260754,-0.5628563094,0.3770193655,-0.4633120371
28.5,28.51,2640.334865,0.4985597925,-1.406260496,-0.5719890051,0.3617702451,-0.4743494406
28.6,28.61,2638.311686,0.4985599992,-1.406260239,-0.5845744547,0.3400843906,-0.4903664913
28.7,28.71,2636.196101,0.4985602062,-1.406259982,-0.5938401281,0.3218843864,-0.4967431733
28.8,28.81,2633.987982,0.4985604135,-1.406259726,-0.6036669185,0.2941817716,-0.5081864457
28.9,28.91,2631.687176,0.4985606213,-1.406259469,-0.6004750915,0.2819092111,-0.4967461212
29,29.01,2629.293407,0.4985608294,-1.406259213,-0.5987172616,0.2533844502,-0.4887222378
29.1,29.11,2626.806339,0.4985610379,-1.406258956,-0.5903113193,0.2180190923,-0.4749685301
29.2,29.21,2624.225574,0.4985612467,-1.4062587,-0.578223557,0.1914808459,-0.4539655468
29.3,29.31,2621.550692,0.4985614558,-1.406258445,-0.563883738,0.1505933319,-0.4312654517
29.4,29.41,2618.781263,0.4985616652,-1.406258189,-0.5521335981,0.1124304109,-0.4129868727
29.5,29.51,2615.916902,0.4985618749,-1.406257934,-0.5320247881,0.07867188587,-0.3746140682
29.6,29.61,2612.957172,0.4985620848,-1.406257679,-0.509373955,0.01530939359,-0.3365239138
29.7,29.71,2609.901573,0.4985622948,-1.406257424,-0.4802830822,-0.04847029928,-0.2895519517
29.8,29.81,2606.749614,0.498562505,-1.40625717,-0.4455539493,-0.10033759,-0.2309389657
29.9,29.91,2603.500862,0.4985627152,-1.406256917,-0.4098506223,-0.1621458372,-0.1830995507
30,30.01,2600.155019,0.4985629254,-1.406256664,-0.3725434708,-0.2194506192,-0.1268359767
30.1,30.11,2596.711809,0.4985631355,-1.406256413,-0.3213658369,-0.2978771798,-0.06603095952
30.2,30.21,2593.170931,0.4985633454,-1.406256162,-0.2651698591,-0.3661037607,0.01069689515
30.3,30.31,2589.53214,0.4985635551,-1.406255913,-0.2055043351,-0.4411775557,0.07431660409
30.4,30.41,2585.795281,0.4985637643,-1.406255665,-0.1499907876,-0.5147131832,0.1558003205
30.5,30.51,2581.960277,0.498563973,-1.406255418,-0.09560543814,-0.5731409058,0.2396679641
30.6,30.61,2578.027134,0.4985641811,-1.406255173,-0.03212490677,-0.6359151102,0.3423846561
30.7,30.71,2573.99589,0.4985643882,-1.40625493,0.03213351398,-0.7164044812,0.4295884784
30.8,30.81,2569.866661,0.4985645944,-1.406254689,0.115102525,-0.7699555621,0.5440235522
30.9,30.91,2565.639626,0.4985647994,-1.40625445,0.1829209167,-0.8035505105,0.6305772045
31,31.01,2561.315091,0.4985650031,-1.406254213,0.25622525,-0.843021423,0.7157779585
31.1,31.11,2556.893442,0.4985652054,-1.406253979,0.3286846492,-0.8620503077,0.8090538672
31.2,31.21,2552.375105,0.4985654062,-1.406253747,0.4142073025,-0.8999481163,0.9176684216
31.3,31.31,2547.760541,0.4985656053,-1.406253518,0.479930374,-0.9127708359,1.010382997
31.4,31.41,2543.050245,0.4985658027,-1.406253292,0.5308035666,-0.9002361836,1.096437181
31.5,31.51,2538.244708,0.4985659981,-1.406253068,0.5875359416,-0.8765421564,1.204431831
31.6,31.61,2533.344416,0.4985661914,-1.406252848,0.644094779,-0.8431846908,1.327392043
31.7,31.71,2528.34985,0.4985663826,-1.40625263,0.6837940951,-0.7995735103,1.434903173
31.8,31.81,2523.261478,0.4985665715,-1.406252415,0.7091069473,-0.770621229,1.517306134
31.9,31.91,2518.079724,0.498566758,-1.406252203,0.7265935621,-0.7181608111,1.602605954
32,32.01,2512.804955,0.498566942,-1.406251995,0.7316358754,-0.624635264,1.691474564
32.1,32.11,2507.437477,0.4985671233,-1.406251789,0.7250679149,-0.5331653658,1.767201887
32.2,32.21,2501.977552,0.4985673017,-1.406251587,0.7246791439,-0.4368691217,1.863588672
32.3,32.31,2496.425428,0.4985674773,-1.406251387,0.7056025947,-0.3237198941,1.934031335
32.4,32.41,2490.781298,0.4985676498,-1.40625119,0.673626703,-0.209230697,1.980112217
32.5,32.51,2485.045281,0.4985678191,-1.406250995,0.6330353332,-0.1049721002,2.007166022
32.6,32.61,2479.217412,0.4985679853,-1.406250804,0.5881763735,0.02497555375,2.039754644
32.7,32.71,2473.297723,0.4985681482,-1.406250615,0.5320845807,0.1275066505,2.040169968
32.8,32.81,2467.286128,0.4985683081,-1.406250428,0.4447622588,0.2205582013,1.986922364
32.9,32.91,2461.182438,0.498568465,-1.406250243,0.3237067631,0.3297070128,1.875717124
33,33.01,2454.98645,0.498568619,-1.406250061,0.2035812057,0.4622588554,1.788710929
33.1,33.11,2448.698035,0.4985687687,-1.40624988,0.06521246587,0.5717060698,1.655383354
33.2,33.21,2442.317073,0.4985689181,-1.4062497,-0.0665343892,0.6704637527,1.522674373
33.3,33.31,2435.515421,0.4985690658,-1.406249503,10.51619547,0.8445891096,-2.800698076
33.4,33.41,2428.85961,0.4985692118,-1.406249318,6.377939928,0.9815664343,-1.239200926
33.5,33.51,2422.067205,0.4985693563,-1.406249132,-0.3831938767,1.209403418,1.058666743
33.6,33.61,2415.185742,0.4985694993,-1.406248945,-0.2738873063,1.337533373,0.8528269255
33.7,33.71,2408.215143,0.4985696408,-1.406248758,-0.1550074314,1.519603251,0.6638523439
33.8,33.81,2401.155412,0.4985697805,-1.40624857,-0.009336583923,1.785082066,0.4663041178
33.9,33.91,2394.006936,0.4985699185,-1.406248382,0.08445284351,2.131555629,0.310555951
34,34.01,2386.771122,0.4985700545,-1.406248193,0.1346918413,2.543184261,0.185349704
34.1,34.11,2379.450127,0.4985701886,-1.406248002,0.1295815976,2.981088961,0.06208076837
34.2,34.21,2372.046466,0.4985703204,-1.40624781,0.08638566142,3.463319043,-0.06471816453
34.3,34.31,2364.563014,0.4985704502,-1.406247617,0.05694951955,4.013403385,-0.1575319902
34.4,34.41,2357.002781,0.4985705777,-1.406247422,0.009436556843,4.562971397,-0.2545363835
34.5,34.51,2349.368613,0.4985707032,-1.406247226,-0.01832241236,5.047501277,-0.4065482294
34.6,34.61,2341.662389,0.4985708268,-1.406247029,-0.0135437038,5.435747832,-0.5613105864
34.7,34.71,2333.884872,0.4985709492,-1.40624683,-0.04519002919,5.665441636,-0.6779716881
34.8,34.81,2326.035592,0.4985710713,-1.40624663,-0.3464450787,5.369736795,-0.6228343246
34.9,34.91,2318.109943,0.4985711937,-1.406246429,-1.176404888,3.796350643,-0.3170069411
35,35.01,2310.098721,0.4985713166,-1.406246229,-1.822474415,3.701617279,0.0172485294
35.1,35.11,2302.001053,0.4985714397,-1.40624603,-2.521458861,3.730604433,0.3179695105
35.2,35.21,2293.818351,0.4985715626,-1.406245832,-1.94257518,3.759015243,0.0589431058
35.3,35.31,2285.551975,0.4985716848,-1.406245635,-1.125955246,3.838600491,-0.278823652
35.4,35.41,2277.204427,0.4985718059,-1.406245439,-0.4483709142,3.711110821,-0.5732529422
35.5,35.51,2268.77813,0.4985719254,-1.406245242,0.462960661,3.592912498,-1.015247722
35.6,35.61,2260.276991,0.4985720426,-1.406245046,1.4285023,3.536779737,-1.401725914
35.7,35.71,2251.705689,0.4985721574,-1.406244848,2.244944715,3.372283926,-1.678373408
35.8,35.81,2243.068115,0.4985722696,-1.40624465,2.795956825,3.234485932,-1.845701504
35.9,35.91,2234.36776,0.4985723788,-1.40624445,3.594635047,3.373307973,-2.094016337
36,36.01,2225.609638,0.4985724858,-1.406244249,3.539045196,3.105932319,-1.939866336
36.1,36.11,2216.799552,0.4985725916,-1.406244049,3.371251224,3.112688154,-1.62613409
36.2,36.21,2207.939507,0.4985726976,-1.40624385,3.271005515,3.506064064,-1.721929134
36.3,36.31,2199.028848,0.4985728043,-1.406243654,2.929498554,3.667110627,-1.97564299
36.4,36.41,2190.064369,0.498572912,-1.406243463,2.396511073,3.242169853,-1.845512764
36.5,36.51,2181.040555,0.4985730207,-1.406243276,1.686249919,2.31057162,-1.49918542
36.6,36.61,2171.953092,0.49857313,-1.406243094,1.545677628,1.700340346,-1.356041877
36.7,36.71,2162.798906,0.4985732396,-1.406242915,1.246839926,1.321701484,-1.137845206
36.8,36.81,2153.574261,0.4985733489,-1.406242739,0.6359896174,1.257534471,-0.9990890934
36.9,36.91,2144.275045,0.4985734575,-1.406242566,-0.2491289487,1.149602951,-0.5199590986
37,37.01,2134.899228,0.4985735647,-1.406242393,-1.076873841,1.274072354,-0.2133131704
37.1,37.11,2125.445236,0.4985736709,-1.406242221,-2.099679414,1.561674781,0.06276838109
37.2,37.21,2115.91256,0.4985737767,-1.406242048,-2.567395148,1.773183141,0.2056062323
37.3,37.31,2106.29951,0.4985738833,-1.406241875,-2.380546021,1.654496009,0.4751613143
37.4,37.41,2096.604594,0.4985739917,-1.406241703,-2.801997024,-0.8818081683,1.264671546
37.5,37.51,2086.839632,0.4985741021,-1.406241534,-3.00575567,-2.849295622,1.968949479
37.6,37.61,2077.011424,0.4985742145,-1.40624137,-3.259271466,-3.628577581,2.654932505
37.7,37.71,2067.120957,0.4985743297,-1.40624121,-3.422664153,-4.105703724,3.182431663
37.8,37.81,2057.188357,0.4985744472,-1.40624105,-3.696623896,-4.29072733,3.347065574
37.9,37.91,2047.181615,0.498574567,-1.406240897,-3.491062499,-4.269127966,3.296543112
38,38.01,2037.109119,0.4985746889,-1.406240749,-3.14006715,-4.014469784,3.230545977
38.1,38.11,2026.969492,0.4985748126,-1.406240605,-3.835198877,-4.209249612,3.80305205
38.2,38.21,2016.766206,0.4985749373,-1.406240465,-6.674123217,-5.355961498,5.83885587
38.3,38.31,2006.515429,0.4985750623,-1.40624033,-13.54263273,-8.075785702,10.68367995
38.4,38.41,1996.259455,0.4985751869,-1.4062402,-21.40659992,-10.57133643,15.86287536
38.5,38.51,1986.040643,0.4985753111,-1.406240078,-24.57879561,-9.095838386,13.93000415
38.6,38.61,1975.866926,0.4985754333,-1.406239964,-26.74634423,-5.186305782,5.369119718
38.7,38.71,1965.730003,0.4985755532,-1.406239857,-29.01005427,2.264966322,-9.619455533
38.8,38.81,1955.620055,0.4985756734,-1.406239753,-18.93415009,10.63737202,-24.25242804
38.9,38.91,1945.554898,0.4985757936,-1.406239655,-3.721330766,15.86817928,-38.32372498
39,39.01,1935.566765,0.4985759128,-1.406239565,8.01646628,14.89724239,-41.62368083
39.1,39.11,1925.665929,0.4985760314,-1.406239478,12.21619936,12.00493421,-36.2911891
39.2,39.21,1915.834061,0.4985761492,-1.406239391,10.14167407,8.198904643,-29.18717487
39.3,39.31,1906.053524,0.498576266,-1.406239307,7.749987423,5.689629447,-24.39753419
39.4,39.41,1896.314007,0.4985763816,-1.406239225,5.280736549,4.339854504,-22.37383068
39.5,39.51,1886.608785,0.4985764959,-1.406239147,2.955377164,3.528453839,-22.64056949
39.6,39.61,1876.932383,0.498576608,-1.406239072,0.4022811559,2.652193629,-24.44659125
39.7,39.71,1867.28173,0.4985767169,-1.406238999,-2.227944,1.898816544,-26.557325
39.8,39.81,1857.659563,0.4985768218,-1.406238926,-6.096440608,0.5097826541,-25.68226802
39.9,39.91,1848.075862,0.4985769233,-1.406238851,-12.51844755,0.1218167862,-20.56620914
40,40.01,1838.54527,0.4985770221,-1.406238778,-18.71246432,-0.5708646578,-7.592704644
40.1,40.11,1829.067191,0.4985771189,-1.40623871,-19.32016234,1.884875926,9.378231107
40.2,40.21,1819.638809,0.4985772131,-1.406238642,-17.12376184,4.273246738,19.49368817
40.3,40.31,1810.253888,0.4985773044,-1.406238575,-11.34465602,6.473510201,23.21716727
40.4,40.41,1800.905199,0.498577393,-1.406238511,-4.778510346,8.233893112,24.87635655
40.5,40.51,1791.592119,0.4985774794,-1.406238452,-1.479445204,8.861356844,23.98868635
40.6,40.61,1782.310129,0.4985775643,-1.406238399,-0.3904071553,8.859758597,22.07275464
40.7,40.71,1773.051025,0.4985776488,-1.406238351,-1.857654068,8.194858658,19.34860108
40.8,40.81,1763.80464,0.4985777334,-1.406238305,-4.098110477,7.459685456,17.18922855
40.9,40.91,1754.569845,0.498577817,-1.40623826,-2.59975802,6.3949974,12.63703534
41,41.01,1745.354979,0.4985778981,-1.406238218,-1.168708245,3.462192007,4.405141369
41.1,41.11,1736.176988,0.4985779765,-1.406238182,-0.5805235103,-0.8738396149,-4.710035097
41.2,41.21,1727.053412,0.4985780524,-1.406238152,2.95614947,-4.596414807,-12.77845639
41.3,41.31,1717.986061,0.4985781262,-1.406238122,4.370685659,-7.650261338,-16.24644516
41.4,41.41,1708.960824,0.4985781979,-1.406238091,4.68132003,-9.628722846,-18.33455596
41.5,41.51,1699.966711,0.4985782677,-1.406238058,3.699954199,-10.5800776,-18.40894976
41.6,41.61,1690.996221,0.4985783353,-1.406238025,1.978864046,-10.72431532,-17.40989697
41.7,41.71,1682.044527,0.4985784004,-1.406237991,-0.2197997133,-9.666118319,-15.31233622
41.8,41.81,1673.10922,0.4985784623,-1.406237956,-2.88432137,-7.459546468,-12.60203573
41.9,41.91,1664.192004,0.4985785205,-1.406237919,-6.04197262,-3.383263822,-6.697430582
42,42.01,1655.298756,0.498578576,-1.40623788,-7.542584182,2.345667217,-0.01653643993
42.1,42.11,1646.43522,0.4985786307,-1.406237842,-4.717187056,9.434543551,7.73673854
42.2,42.21,1637.603847,0.4985786855,-1.406237806,-0.7643445886,13.89669847,13.88549785
42.3,42.31,1628.800823,0.4985787406,-1.406237772,2.505069136,16.17614597,16.47651519
42.4,42.41,1620.019411,0.4985787961,-1.406237739,5.17646377,16.06519273,16.60668531
42.5,42.51,1611.254463,0.498578852,-1.406237705,6.644495234,15.02916651,15.7444721
42.6,42.61,1602.501044,0.4985789083,-1.406237672,6.739741875,14.06088259,15.11103537
42.7,42.71,1593.754999,0.4985789649,-1.406237638,5.877170536,13.7708383,14.62271405
42.8,42.81,1585.013622,0.4985790215,-1.406237604,4.326438662,13.61829574,14.12227643
42.9,42.91,1576.276065,0.4985790777,-1.406237571,2.543026366,12.79254742,12.83912799
43,43.01,1567.54442,0.4985791317,-1.40623754,1.433943714,10.64666106,9.985123534
43.1,43.11,1558.826088,0.4985791826,-1.406237513,-0.2582538048,6.137451005,5.018926554
43.2,43.21,1550.131626,0.49857923,-1.406237491,-1.191905542,0.1601660492,-1.088043139
43.3,43.31,1541.46839,0.4985792742,-1.406237473,0.2241226108,-4.561368605,-6.81011593
43.4,43.41,1532.838878,0.4985793159,-1.406237458,2.022362139,-8.411510025,-10.79158811
43.5,43.51,1524.239287,0.4985793551,-1.406237442,4.230941206,-9.967323569,-12.96494714
43.6,43.61,1515.663976,0.4985793921,-1.406237426,5.715704343,-9.812864029,-13.40582125
43.7,43.71,1507.10862,0.4985794268,-1.406237408,6.433726555,-8.640447469,-12.82560796
43.8,43.81,1498.5711,0.4985794589,-1.40623739,6.288256044,-6.70216408,-10.84053186
43.9,43.91,1490.052367,0.4985794882,-1.40623737,5.788224142,-4.065666716,-7.586339838
44,44.01,1481.557979,0.4985795157,-1.406237349,6.341788496,-0.3256967881,-4.175044318
44.1,44.11,1473.092002,0.4985795422,-1.406237329,6.582204791,2.43749982,0.1602179527
44.2,44.21,1464.651816,0.498579569,-1.406237313,7.309752756,5.338065709,6.090299988
44.3,44.31,1456.23295,0.4985795964,-1.406237301,7.744546341,6.669689678,10.73410474
44.4,44.41,1447.830716,0.4985796243,-1.406237291,7.375401223,7.24231752,13.56324367
44.5,44.51,1439.439777,0.4985796528,-1.406237284,6.77880045,7.428109551,14.92362861
44.6,44.61,1431.056293,0.4985796818,-1.406237276,5.500716786,6.955114509,15.47528418
44.7,44.71,1422.678023,0.4985797113,-1.40623727,3.888960662,6.217762268,15.31882569
44.8,44.81,1414.3032,0.4985797412,-1.406237263,2.062378603,4.990503604,14.29970024
44.9,44.91,1405.930606,0.4985797709,-1.406237258,0.6533401653,3.590964985,12.20427139
45,45.01,1397.560608,0.4985798001,-1.406237253,-0.09565843088,2.066289353,8.920465166
45.1,45.11,1389.196168,0.4985798286,-1.406237251,0.34900152,0.6208012353,4.31786257
45.2,45.21,1380.84251,0.4985798565,-1.406237252,1.65408288,-0.6566602732,-1.464577615
45.3,45.31,1372.505318,0.4985798833,-1.406237259,3.408900319,-1.295074174,-6.516607844
45.4,45.41,1364.190993,0.4985799087,-1.40623727,6.937338722,-0.4099858736,-10.90204388
45.5,45.51,1355.906268,0.4985799328,-1.406237287,10.15943299,0.6058385091,-12.089499
45.6,45.61,1347.651841,0.4985799565,-1.406237305,12.80159336,1.342339856,-11.76199147
45.7,45.71,1339.425202,0.4985799803,-1.406237323,14.64721151,1.913518218,-11.15501351
45.8,45.81,1331.22297,0.4985800051,-1.40623734,15.46781334,2.353295215,-10.14327781
45.9,45.91,1323.042651,0.4985800318,-1.406237356,15.72858674,2.945084957,-9.185464178
46,46.01,1314.88312,0.4985800609,-1.406237371,15.05758039,3.278645087,-8.071259678
46.1,46.11,1306.742891,0.4985800922,-1.406237387,13.63106729,3.802584571,-6.336407794
46.2,46.21,1298.619095,0.4985801254,-1.406237404,11.30650341,3.604566565,-3.148634418
46.3,46.31,1290.508237,0.4985801595,-1.406237423,9.046757672,2.306735548,0.5321957336
46.4,46.41,1282.409026,0.4985801935,-1.406237445,6.366565317,0.5278450211,4.463335558
46.5,46.51,1274.319578,0.4985802269,-1.406237468,3.822136367,-1.381142202,7.417432366
46.6,46.61,1266.236245,0.4985802597,-1.406237494,1.986132199,-3.18410697,9.164856102
46.7,46.71,1258.155404,0.4985802922,-1.406237522,0.5818941028,-5.38418899,10.66030328
46.8,46.81,1250.08189,0.4985803248,-1.406237552,-0.5595249453,-8.300367728,12.47582196
46.9,46.91,1242.041034,0.4985803587,-1.406237585,-0.7614112215,-10.68887713,13.27249915
47,47.01,1234.069184,0.4985803954,-1.406237622,1.963075925,-6.215626324,6.634994984
47.1,47.11,1226.178763,0.4985804356,-1.406237664,7.800774337,1.177961755,-2.049618976
47.2,47.21,1218.374776,0.498580479,-1.406237712,15.12319817,8.343901732,-8.220165426
47.3,47.31,1210.664118,0.4985805243,-1.406237765,21.63622015,12.40657751,-10.60288175
47.4,47.41,1203.048578,0.4985805707,-1.40623782,25.94159945,13.48125148,-10.15835199
47.5,47.51,1195.521308,0.4985806179,-1.406237875,27.20474235,13.26395791,-8.619867303
47.6,47.61,1188.071588,0.4985806658,-1.406237931,25.83847359,12.46363673,-7.52698114
47.7,47.71,1180.691475,0.4985807147,-1.406237985,22.62178298,11.26642304,-6.715632529
47.8,47.81,1173.376976,0.4985807648,-1.406238037,17.86788263,8.594653444,-5.106029674
47.9,47.91,1166.127041,0.498580816,-1.406238089,12.75062374,3.837866197,-2.366810882
48,48.01,1158.941725,0.4985808681,-1.406238141,8.514669941,-2.155017068,1.182097865
48.1,48.11,1151.819067,0.4985809211,-1.406238192,5.320278562,-7.712523265,4.686403978
48.2,48.21,1144.754261,0.498580975,-1.406238245,3.822799773,-11.02443242,6.607306022
48.3,48.31,1137.741427,0.4985810303,-1.406238299,3.534618113,-11.3251072,7.090496455
48.4,48.41,1130.774755,0.4985810872,-1.406238355,4.186344035,-9.15369451,6.377927943
48.5,48.51,1123.85126,0.4985811464,-1.406238414,5.712890195,-5.224396119,4.605530568
48.6,48.61,1116.970692,0.4985812078,-1.406238474,8.409101631,-0.3315354114,2.215829644
48.7,48.71,1110.134892,0.498581271,-1.406238536,12.07062728,4.471958906,0.2907825904
48.8,48.81,1103.346481,0.4985813355,-1.406238599,15.36151299,7.753027476,-0.9713152653
48.9,48.91,1096.605529,0.4985814005,-1.406238661,18.24435803,9.556528153,-1.506656764
49,49.01,1089.910024,0.4985814656,-1.406238723,19.74709059,9.993287442,-1.386275749
49.1,49.11,1083.256413,0.4985815305,-1.406238785,20.04206105,9.858568751,-1.44237682
49.2,49.21,1076.640975,0.4985815952,-1.406238845,18.88181035,8.985090751,-1.499154964
49.3,49.31,1070.061038,0.49858166,-1.406238903,16.93030851,7.616996611,-1.698041906
49.4,49.41,1063.515356,0.4985817303,-1.406238961,14.41492767,5.489010443,-1.653195056
49.5,49.51,1057.004165,0.4985817971,-1.406239016,11.73786994,2.334764395,-1.264153837
49.6,49.61,1050.464302,0.4985818655,-1.406239065,0.5013259507,2.403248191,-2.138724989
49.7,49.71,1043.855739,0.4985819358,-1.406239118,0.4354112505,2.281906665,-1.94046399
49.8,49.81,1037.171564,0.4985820076,-1.40623917,0.4397039414,2.190132369,-1.753784734
49.9,49.91,1030.410863,0.4985820809,-1.406239221,0.3375043713,1.863082243,-1.582728653
50,50.01,1023.572712,0.4985821554,-1.406239272,0.2252708523,1.592220224,-1.463433152
50.1,50.11,1016.655822,0.4985822306,-1.406239324,-0.01800534979,1.436014974,-1.37459947
50.2,50.21,1009.65827,0.4985823064,-1.406239375,-0.3161781767,1.350178308,-1.339400467
50.3,50.31,1002.578278,0.4985823824,-1.406239427,-0.6977634681,1.234335199,-1.334349371
50.4,50.41,995.4148635,0.4985824581,-1.406239479,-1.080575275,1.140027463,-1.315814009
50.5,50.51,988.1676189,0.4985825331,-1.406239531,-1.504010545,1.16553451,-1.288228194
50.6,50.61,980.8360539,0.4985826071,-1.406239583,-2.024820647,1.233303241,-1.237324175
50.7,50.71,973.4202545,0.4985826803,-1.406239635,-6.495606727,-4.758287178,-2.33405061
50.8,50.81,965.9570983,0.4985827525,-1.406239688,-13.15629318,-18.29551264,-4.401511475
50.9,50.91,958.5055622,0.4985828239,-1.406239741,-23.02952948,-31.62470766,-7.762571889
51,51.01,951.1010006,0.4985828954,-1.406239796,-21.23552568,-20.57133528,-5.847702949
51.1,51.11,943.7365618,0.4985829686,-1.406239852,-28.3420605,-11.70954401,-6.50127272
51.2,51.21,936.42577,0.4985830443,-1.406239909,-32.38604933,5.044842332,-5.798331641
51.3,51.31,929.2078008,0.4985831226,-1.406239965,-22.91128522,40.93353504,-1.231442489
51.4,51.41,922.1638005,0.4985832039,-1.406240022,16.11516268,75.1595828,7.477754837
51.5,51.51,915.3430818,0.4985832882,-1.406240079,31.79667009,62.12721046,10.23293921
51.6,51.61,908.7005096,0.498583375,-1.406240137,33.97152506,47.6732186,10.87891086
51.7,51.71,902.1944688,0.4985834639,-1.406240196,25.91386482,42.50998226,9.745433441
51.8,51.81,895.7932874,0.4985835544,-1.406240257,14.70448392,46.55725449,8.700768353
51.9,51.91,889.4919405,0.4985836473,-1.406240319,2.69955085,47.90509955,7.434791787
52,52.01,883.3238753,0.4985837427,-1.406240381,-10.09170727,23.70483226,0.976245152
52.1,52.11,877.3370883,0.4985838398,-1.406240442,-15.4358689,-15.83933051,-10.54244091
52.2,52.21,871.5208825,0.4985839383,-1.406240504,-10.17509785,-31.5532277,-15.48317088
52.3,52.31,865.8264462,0.498584038,-1.406240567,-5.653341202,-31.0143933,-15.06374659
52.4,52.41,860.2166352,0.498584139,-1.40624063,-4.795044359,-23.56647339,-12.1661046
52.5,52.51,854.6706187,0.4985842412,-1.406240693,-5.86941278,-12.58708219,-7.713851355
52.6,52.61,849.1853388,0.4985843444,-1.406240756,-4.977208541,1.250134626,-1.241659333
52.7,52.71,843.7798797,0.498584449,-1.406240819,3.091945674,18.64505244,8.851682225
52.8,52.81,838.4815843,0.4985845555,-1.406240881,13.86994313,30.32627976,17.95126583
52.9,52.91,833.291564,0.4985846641,-1.406240945,17.94887984,29.19378117,19.76122072
53,53.01,828.183485,0.4985847744,-1.406241009,17.21823066,24.41479001,18.11395814
53.1,53.11,823.131338,0.4985848863,-1.406241074,13.4937361,21.09534706,16.34696892
53.2,53.21,818.1172706,0.4985849993,-1.40624114,8.325290458,19.50385209,15.22841855
53.3,53.31,813.1329064,0.498585113,-1.406241207,2.743655241,17.68312655,14.10614344
53.4,53.41,808.1817466,0.4985852272,-1.406241275,-1.720931267,13.04303655,10.96268989
53.5,53.51,803.2802953,0.4985853419,-1.406241343,-3.742841939,3.571394426,2.812689592
53.6,53.61,798.4471562,0.4985854572,-1.406241412,-2.180037765,-6.743607813,-8.094507791
53.7,53.71,793.6852017,0.4985855734,-1.406241481,1.9319634,-11.3928201,-15.18229734
53.8,53.81,788.9802182,0.4985856904,-1.406241551,5.812142721,-11.31049436,-17.03113946
53.9,53.91,784.3149837,0.4985858081,-1.40624162,8.116464121,-9.275474484,-15.92227238
54,54.01,779.6766712,0.4985859264,-1.40624169,8.938783377,-6.722526804,-13.44426772
54.1,54.11,775.0588219,0.4985860446,-1.40624176,9.234467337,-3.948712774,-10.41928936
54.2,54.21,770.4627961,0.4985861626,-1.40624183,9.415152284,-1.130088034,-6.526228107
54.3,54.31,765.8966181,0.4985862808,-1.406241901,9.710663711,2.165565753,0.2324062895
54.4,54.41,761.3701519,0.4985863999,-1.406241973,9.843357386,5.206879865,8.539413285
54.5,54.51,756.8884584,0.4985865202,-1.406242046,8.22458606,6.214042627,15.02992418
54.6,54.61,752.445939,0.4985866418,-1.40624212,6.013432726,5.720499705,17.91599419
54.7,54.71,748.0316386,0.4985867646,-1.406242195,3.548763592,4.534172567,18.1644802
54.8,54.81,743.6345274,0.4985868883,-1.40624227,0.9818213532,3.067026706,16.62416111
54.9,54.91,739.2456035,0.4985870129,-1.406242346,-1.298138648,1.639339003,14.29730826
55,55.01,734.8614278,0.4985871377,-1.406242422,-2.900940408,0.3080319538,10.48562248
55.1,55.11,730.4835258,0.4985872625,-1.406242499,-2.840382311,-0.7786925611,5.314909676
55.2,55.21,726.1203151,0.4985873871,-1.406242576,-0.3985720102,-1.077759572,-1.988717
55.3,55.31,721.7825328,0.4985875117,-1.406242654,4.313051738,0.002624714095,-9.280050888
55.4,55.41,717.4781462,0.4985876367,-1.406242734,9.400030934,2.157417586,-13.58059
55.5,55.51,713.2060868,0.4985877623,-1.406242816,13.32336568,3.828660221,-13.97773318
55.6,55.61,708.9584806,0.4985878886,-1.406242898,15.32110463,4.922567239,-12.48464554
55.7,55.71,704.7253926,0.4985880156,-1.406242981,15.90630798,5.496879305,-10.79525102
55.8,55.81,700.4985329,0.4985881431,-1.406243066,15.85088664,6.020468586,-9.701333696
55.9,55.91,696.2739563,0.4985882708,-1.406243151,14.89508152,6.487377416,-8.775664175
56,56.01,692.051785,0.4985883988,-1.406243238,13.55291535,6.902568428,-7.403705257
56.1,56.11,687.8370384,0.4985885269,-1.406243326,10.97231898,6.16191382,-4.130762374
56.2,56.21,683.6371671,0.4985886552,-1.406243415,7.15401026,3.393706852,0.7790790839
56.3,56.31,679.4575179,0.4985887836,-1.406243506,2.943488897,-0.7786919185,5.834949204
56.4,56.41,675.2975184,0.498588912,-1.406243596,-0.2974244999,-4.835673606,9.00402157
56.5,56.51,671.1508745,0.4985890407,-1.406243687,-2.134809414,-7.64486974,9.885567425
56.6,56.61,667.0094484,0.4985891694,-1.406243778,-2.927314635,-8.782104225,8.9966257
56.7,56.71,662.8663502,0.4985892982,-1.406243868,-3.045759314,-8.347705018,6.898105034
56.8,56.81,658.7176266,0.498589427,-1.406243959,-2.508687705,-6.568965106,4.056447808
56.9,56.91,654.5636814,0.4985895559,-1.40624405,-0.960955274,-3.566455691,0.7848703992
57,57.01,650.4092934,0.4985896852,-1.406244141,1.995718638,0.6217667362,-2.529021031
57.1,57.11,646.2627793,0.4985898148,-1.406244233,6.579384139,5.525117715,-5.179529434
57.2,57.21,642.1321675,0.498589945,-1.406244326,11.53503787,9.664790601,-6.224094355
57.3,57.31,638.0207718,0.4985900757,-1.40624442,14.90361278,11.68802514,-5.537595197
